date,center_id,weather_alert,temperature
2022-08-06,C002,0,70.8
2022-08-06,C003,0,42.4
2022-08-07,C001,0,35.9
2022-08-07,C002,0,65.8
2022-08-07,C003,0,66.4
2022-08-08,C001,0,65.4
2022-08-08,C002,0,66.2
2022-08-08,C003,0,75.8
2022-08-09,C001,0,60.2
2022-08-09,C002,0,70.9
2022-08-09,C003,0,35.5
2022-08-10,C001,0,57.8
2022-08-10,C002,0,86.1
2022-08-10,C003,0,61.4
2022-08-11,C001,0,79.1
2022-08-11,C002,0,67.8
2022-08-11,C003,1,62.8
2022-08-12,C001,0,69.3
2022-08-12,C002,0,55.6
2022-08-12,C003,0,39.9
2022-08-13,C001,0,35.6
2022-08-13,C002,0,85.1
2022-08-13,C003,0,77.1
2022-08-14,C001,1,56.1
2022-08-14,C002,0,66.9
2022-08-14,C003,0,68.9
2022-08-15,C001,0,35.2
2022-08-15,C002,1,43.8
2022-08-15,C003,0,85.2
2022-08-16,C001,1,60.2
2022-08-16,C002,0,49.8
2022-08-16,C003,0,88.3
2022-08-17,C001,0,40.1
2022-08-17,C002,1,57.5
2022-08-17,C003,1,47.1
2022-08-18,C001,0,64.9
2022-08-18,C002,0,63.9
2022-08-18,C003,1,56.6
2022-08-19,C001,0,58.2
2022-08-19,C002,1,73.4
2022-08-19,C003,1,64.5
2022-08-20,C001,0,25.0
2022-08-20,C002,0,61.2
2022-08-20,C003,0,73.6
2022-08-21,C001,0,35.1
2022-08-21,C002,0,68.0
2022-08-21,C003,0,61.7
2022-08-22,C001,0,63.7
2022-08-22,C002,1,53.1
2022-08-22,C003,0,68.8
2022-08-23,C001,0,55.3
2022-08-23,C002,0,80.5
2022-08-23,C003,0,55.8
2022-08-24,C001,0,52.9
2022-08-24,C002,0,41.6
2022-08-24,C003,0,73.4
2022-08-25,C001,1,78.4
2022-08-25,C002,0,70.5
2022-08-25,C003,0,46.8
2022-08-26,C001,0,43.4
2022-08-26,C002,0,44.8
2022-08-26,C003,0,52.7
2022-08-27,C001,0,58.2
2022-08-27,C002,0,76.4
2022-08-27,C003,0,52.2
2022-08-28,C001,0,42.8
2022-08-28,C002,0,52.5
2022-08-28,C003,1,75.0
2022-08-29,C001,0,48.8
2022-08-29,C002,0,64.9
2022-08-29,C003,0,21.6
2022-08-30,C001,0,69.7
2022-08-30,C002,0,55.3
2022-08-30,C003,0,47.3
2022-08-31,C001,0,70.3
2022-08-31,C002,0,77.9
2022-08-31,C003,0,54.6
2022-09-01,C001,0,71.5
2022-09-01,C002,0,64.0
2022-09-01,C003,0,75.1
2022-09-02,C001,0,25.3
2022-09-02,C002,0,38.1
2022-09-02,C003,0,64.8
2022-09-03,C001,0,70.2
2022-09-03,C002,0,47.3
2022-09-03,C003,1,59.7
2022-09-04,C001,0,52.0
2022-09-04,C002,1,72.0
2022-09-04,C003,1,57.1
2022-09-05,C001,1,55.7
2022-09-05,C002,1,84.6
2022-09-05,C003,1,74.9
2022-09-06,C001,0,66.6
2022-09-06,C002,1,89.7
2022-09-06,C003,0,77.1
2022-09-07,C001,0,48.9
2022-09-07,C002,0,57.8
2022-09-07,C003,0,61.3
2022-09-08,C001,0,83.5
2022-09-08,C002,0,55.0
2022-09-08,C003,0,26.6
2022-09-09,C001,0,26.5
2022-09-09,C002,0,55.6
2022-09-09,C003,1,61.2
2022-09-10,C001,0,52.3
2022-09-10,C002,0,90.2
2022-09-10,C003,0,55.7
2022-09-11,C001,0,53.7
2022-09-11,C002,0,57.9
2022-09-11,C003,1,86.7
2022-09-12,C001,0,51.3
2022-09-12,C002,0,68.5
2022-09-12,C003,0,65.8
2022-09-13,C001,0,73.5
2022-09-13,C002,0,60.5
2022-09-13,C003,1,49.7
2022-09-14,C001,1,35.4
2022-09-14,C002,0,52.5
2022-09-14,C003,0,29.7
2022-09-15,C001,0,54.7
2022-09-15,C002,0,71.0
2022-09-15,C003,0,52.6
2022-09-16,C001,0,64.4
2022-09-16,C002,0,85.3
2022-09-16,C003,0,72.8
2022-09-17,C001,0,46.6
2022-09-17,C002,0,90.9
2022-09-17,C003,0,44.4
2022-09-18,C001,0,70.7
2022-09-18,C002,0,52.2
2022-09-18,C003,0,62.4
2022-09-19,C001,1,74.1
2022-09-19,C002,0,50.2
2022-09-19,C003,0,58.5
2022-09-20,C001,0,48.9
2022-09-20,C002,0,69.9
2022-09-20,C003,0,64.9
2022-09-21,C001,0,53.3
2022-09-21,C002,0,40.1
2022-09-21,C003,1,65.9
2022-09-22,C001,1,58.8
2022-09-22,C002,0,33.4
2022-09-22,C003,1,57.6
2022-09-23,C001,0,41.3
2022-09-23,C002,0,59.7
2022-09-23,C003,0,64.8
2022-09-24,C001,0,58.5
2022-09-24,C002,0,40.7
2022-09-24,C003,1,60.9
2022-09-25,C001,1,62.0
2022-09-25,C002,0,42.7
2022-09-25,C003,0,49.5
2022-09-26,C001,0,66.5
2022-09-26,C002,0,69.7
2022-09-26,C003,0,29.7
2022-09-27,C001,0,63.8
2022-09-27,C002,0,28.4
2022-09-27,C003,0,63.7
2022-09-28,C001,0,60.5
2022-09-28,C002,0,67.9
2022-09-28,C003,0,44.9
2022-09-29,C001,0,50.4
2022-09-29,C002,0,61.2
2022-09-29,C003,0,67.8
2022-09-30,C001,0,44.8
2022-09-30,C002,0,72.0
2022-09-30,C003,0,53.6
2022-10-01,C001,0,36.1
2022-10-01,C002,0,64.0
2022-10-01,C003,0,74.6
2022-10-02,C001,0,42.4
2022-10-02,C002,0,45.0
2022-10-02,C003,0,20.5
2022-10-03,C001,0,69.1
2022-10-03,C002,0,65.2
2022-10-03,C003,0,59.3
2022-10-04,C001,0,25.6
2022-10-04,C002,1,67.1
2022-10-04,C003,0,48.7
2022-10-05,C001,0,62.0
2022-10-05,C002,1,75.4
2022-10-05,C003,0,77.0
2022-10-06,C001,0,39.2
2022-10-06,C002,0,55.2
2022-10-06,C003,1,71.4
2022-10-07,C001,1,49.2
2022-10-07,C002,0,63.1
2022-10-07,C003,0,64.1
2022-10-08,C001,1,95.5
2022-10-08,C002,0,53.3
2022-10-08,C003,0,54.6
2022-10-09,C001,0,44.0
2022-10-09,C002,0,65.6
2022-10-09,C003,1,40.7
2022-10-10,C001,0,75.5
2022-10-10,C002,0,85.3
2022-10-10,C003,0,62.6
2022-10-11,C001,1,75.5
2022-10-11,C002,0,73.0
2022-10-11,C003,0,84.3
2022-10-12,C001,0,50.2
2022-10-12,C002,0,75.4
2022-10-12,C003,0,67.0
2022-10-13,C001,0,42.9
2022-10-13,C002,0,42.4
2022-10-13,C003,0,84.8
2022-10-14,C001,0,94.4
2022-10-14,C002,0,86.9
2022-10-14,C003,0,41.8
2022-10-15,C001,0,65.4
2022-10-15,C002,1,62.4
2022-10-15,C003,0,38.4
2022-10-16,C001,0,74.0
2022-10-16,C002,0,47.3
2022-10-16,C003,0,57.0
2022-10-17,C001,0,62.4
2022-10-17,C002,0,78.9
2022-10-17,C003,0,50.7
2022-10-18,C001,1,56.7
2022-10-18,C002,0,64.4
2022-10-18,C003,0,59.1
2022-10-19,C001,0,90.4
2022-10-19,C002,0,63.2
2022-10-19,C003,1,36.9
2022-10-20,C001,0,84.5
2022-10-20,C002,0,9.7
2022-10-20,C003,0,73.1
2022-10-21,C001,0,75.1
2022-10-21,C002,1,59.0
2022-10-21,C003,0,49.5
2022-10-22,C001,0,49.4
2022-10-22,C002,0,72.9
2022-10-22,C003,1,74.3
2022-10-23,C001,0,85.5
2022-10-23,C002,0,62.6
2022-10-23,C003,0,59.2
2022-10-24,C001,0,27.3
2022-10-24,C002,1,66.6
2022-10-24,C003,0,42.6
2022-10-25,C001,0,59.3
2022-10-25,C002,0,41.0
2022-10-25,C003,0,94.5
2022-10-26,C001,1,66.2
2022-10-26,C002,0,42.7
2022-10-26,C003,0,46.1
2022-10-27,C001,0,51.0
2022-10-27,C002,0,68.2
2022-10-27,C003,0,48.3
2022-10-28,C001,0,54.8
2022-10-28,C002,0,72.4
2022-10-28,C003,1,62.0
2022-10-29,C001,1,53.9
2022-10-29,C002,0,88.4
2022-10-29,C003,0,89.1
2022-10-30,C001,0,42.2
2022-10-30,C002,1,98.4
2022-10-30,C003,0,63.6
2022-10-31,C001,0,46.6
2022-10-31,C002,0,55.0
2022-10-31,C003,0,85.3
2022-11-01,C001,0,51.7
2022-11-01,C002,0,67.0
2022-11-01,C003,0,61.3
2022-11-02,C001,0,39.6
2022-11-02,C002,1,56.6
2022-11-02,C003,1,44.1
2022-11-03,C001,0,42.3
2022-11-03,C002,0,35.1
2022-11-03,C003,0,66.5
2022-11-04,C001,0,55.3
2022-11-04,C002,0,58.6
2022-11-04,C003,0,42.7
2022-11-05,C001,1,63.8
2022-11-05,C002,0,54.6
2022-11-05,C003,0,42.3
2022-11-06,C001,0,47.0
2022-11-06,C002,0,59.9
2022-11-06,C003,0,48.9
2022-11-07,C001,0,74.2
2022-11-07,C002,0,81.4
2022-11-07,C003,0,70.8
2022-11-08,C001,0,59.4
2022-11-08,C002,0,65.8
2022-11-08,C003,0,22.9
2022-11-09,C001,1,64.6
2022-11-09,C002,0,51.3
2022-11-09,C003,0,41.9
2022-11-10,C001,0,64.1
2022-11-10,C002,0,62.8
2022-11-10,C003,1,97.9
2022-11-11,C001,0,57.9
2022-11-11,C002,0,68.0
2022-11-11,C003,0,68.1
2022-11-12,C001,0,54.2
2022-11-12,C002,0,52.6
2022-11-12,C003,1,58.6
2022-11-13,C001,1,57.8
2022-11-13,C002,0,55.3
2022-11-13,C003,0,60.9
2022-11-14,C001,0,61.9
2022-11-14,C002,0,57.2
2022-11-14,C003,0,61.8
2022-11-15,C001,0,51.0
2022-11-15,C002,0,61.1
2022-11-15,C003,0,67.7
2022-11-16,C001,0,57.8
2022-11-16,C002,0,75.4
2022-11-16,C003,0,54.8
2022-11-17,C001,0,77.2
2022-11-17,C002,1,53.9
2022-11-17,C003,0,74.8
2022-11-18,C001,0,55.9
2022-11-18,C002,0,69.7
2022-11-18,C003,0,53.2
2022-11-19,C001,0,76.9
2022-11-19,C002,0,47.0
2022-11-19,C003,0,55.8
2022-11-20,C001,0,73.2
2022-11-20,C002,0,43.9
2022-11-20,C003,0,47.3
2022-11-21,C001,0,41.5
2022-11-21,C002,0,86.9
2022-11-21,C003,0,57.6
2022-11-22,C001,0,61.9
2022-11-22,C002,0,44.9
2022-11-22,C003,0,40.7
2022-11-23,C001,0,71.0
2022-11-23,C002,0,72.7
2022-11-23,C003,0,49.6
2022-11-24,C001,0,41.2
2022-11-24,C002,0,73.0
2022-11-24,C003,1,59.7
2022-11-25,C001,0,18.5
2022-11-25,C002,1,58.9
2022-11-25,C003,0,55.1
2022-11-26,C001,0,34.9
2022-11-26,C002,0,72.0
2022-11-26,C003,0,87.1
2022-11-27,C001,0,74.1
2022-11-27,C002,0,88.5
2022-11-27,C003,0,54.4
2022-11-28,C001,1,68.1
2022-11-28,C002,0,49.0
2022-11-28,C003,0,61.1
2022-11-29,C001,0,69.1
2022-11-29,C002,0,47.9
2022-11-29,C003,0,60.9
2022-11-30,C001,0,61.9
2022-11-30,C002,0,66.2
2022-11-30,C003,1,59.1
2022-12-01,C001,0,56.0
2022-12-01,C002,0,58.2
2022-12-01,C003,0,53.0
2022-12-02,C001,0,43.6
2022-12-02,C002,0,63.0
2022-12-02,C003,1,73.3
2022-12-03,C001,0,46.7
2022-12-03,C002,0,80.6
2022-12-03,C003,0,56.3
2022-12-04,C001,0,72.1
2022-12-04,C002,0,61.4
2022-12-04,C003,0,57.4
2022-12-05,C001,0,74.4
2022-12-05,C002,0,74.8
2022-12-05,C003,0,50.3
2022-12-06,C001,1,43.1
2022-12-06,C002,0,69.6
2022-12-06,C003,0,78.1
2022-12-07,C001,0,69.3
2022-12-07,C002,0,66.5
2022-12-07,C003,0,38.4
2022-12-08,C001,0,58.6
2022-12-08,C002,1,43.2
2022-12-08,C003,1,87.5
2022-12-09,C001,0,45.3
2022-12-09,C002,0,23.5
2022-12-09,C003,0,79.4
2022-12-10,C001,0,57.4
2022-12-10,C002,0,50.6
2022-12-10,C003,0,51.2
2022-12-11,C001,0,70.4
2022-12-11,C002,0,37.5
2022-12-11,C003,0,51.6
2022-12-12,C001,0,48.4
2022-12-12,C002,0,33.8
2022-12-12,C003,1,57.4
2022-12-13,C001,0,75.2
2022-12-13,C002,0,63.7
2022-12-13,C003,0,62.6
2022-12-14,C001,0,67.8
2022-12-14,C002,0,55.6
2022-12-14,C003,0,60.0
2022-12-15,C001,0,72.1
2022-12-15,C002,0,64.4
2022-12-15,C003,0,66.5
2022-12-16,C001,0,40.4
2022-12-16,C002,0,72.3
2022-12-16,C003,0,50.6
2022-12-17,C001,0,50.5
2022-12-17,C002,0,57.3
2022-12-17,C003,0,81.0
2022-12-18,C001,1,26.3
2022-12-18,C002,0,48.0
2022-12-18,C003,0,18.4
2022-12-19,C001,0,62.2
2022-12-19,C002,0,43.5
2022-12-19,C003,1,67.7
2022-12-20,C001,0,66.8
2022-12-20,C002,0,50.0
2022-12-20,C003,0,68.3
2022-12-21,C001,0,51.4
2022-12-21,C002,0,41.3
2022-12-21,C003,0,86.9
2022-12-22,C001,0,48.1
2022-12-22,C002,0,69.3
2022-12-22,C003,0,42.3
2022-12-23,C001,1,58.8
2022-12-23,C002,1,65.2
2022-12-23,C003,1,45.5
2022-12-24,C001,0,79.5
2022-12-24,C002,0,79.0
2022-12-24,C003,0,62.6
2022-12-25,C001,0,66.3
2022-12-25,C002,0,44.0
2022-12-25,C003,0,75.6
2022-12-26,C001,0,25.3
2022-12-26,C002,0,50.1
2022-12-26,C003,0,67.8
2022-12-27,C001,0,57.8
2022-12-27,C002,0,44.5
2022-12-27,C003,0,70.2
2022-12-28,C001,0,71.9
2022-12-28,C002,0,65.7
2022-12-28,C003,0,46.0
2022-12-29,C001,0,76.6
2022-12-29,C002,1,50.8
2022-12-29,C003,1,45.7
2022-12-30,C001,0,79.7
2022-12-30,C002,1,35.2
2022-12-30,C003,0,50.4
2022-12-31,C001,0,55.1
2022-12-31,C002,0,59.1
2022-12-31,C003,0,52.2
2023-01-01,C001,0,72.1
2023-01-01,C002,0,52.2
2023-01-01,C003,0,80.3
2023-01-02,C001,0,52.7
2023-01-02,C002,0,41.5
2023-01-02,C003,0,83.9
2023-01-03,C001,0,54.5
2023-01-03,C002,0,66.7
2023-01-03,C003,0,56.2
2023-01-04,C001,0,73.8
2023-01-04,C002,1,65.6
2023-01-04,C003,0,58.0
2023-01-05,C001,0,73.8
2023-01-05,C002,0,81.6
2023-01-05,C003,0,51.1
2023-01-06,C001,0,97.9
2023-01-06,C002,0,82.0
2023-01-06,C003,0,58.5
2023-01-07,C001,0,67.0
2023-01-07,C002,0,64.8
2023-01-07,C003,0,71.8
2023-01-08,C001,1,62.0
2023-01-08,C002,0,45.9
2023-01-08,C003,0,91.9
2023-01-09,C001,0,68.1
2023-01-09,C002,0,56.3
2023-01-09,C003,0,97.0
2023-01-10,C001,0,54.6
2023-01-10,C002,0,66.1
2023-01-10,C003,0,56.8
2023-01-11,C001,0,49.3
2023-01-11,C002,0,71.4
2023-01-11,C003,1,85.9
2023-01-12,C001,0,34.9
2023-01-12,C002,0,57.7
2023-01-12,C003,0,29.8
2023-01-13,C001,0,78.8
2023-01-13,C002,0,57.9
2023-01-13,C003,0,48.3
2023-01-14,C001,0,59.5
2023-01-14,C002,0,63.9
2023-01-14,C003,0,69.8
2023-01-15,C001,0,55.9
2023-01-15,C002,0,87.4
2023-01-15,C003,1,50.1
2023-01-16,C001,1,48.2
2023-01-16,C002,0,32.4
2023-01-16,C003,1,52.9
2023-01-17,C001,0,88.5
2023-01-17,C002,0,57.6
2023-01-17,C003,0,73.7
2023-01-18,C001,0,54.8
2023-01-18,C002,1,70.9
2023-01-18,C003,0,87.9
2023-01-19,C001,0,58.7
2023-01-19,C002,0,52.8
2023-01-19,C003,0,51.2
2023-01-20,C001,0,75.4
2023-01-20,C002,1,62.7
2023-01-20,C003,1,39.9
2023-01-21,C001,1,69.9
2023-01-21,C002,0,51.5
2023-01-21,C003,0,53.6
2023-01-22,C001,0,45.3
2023-01-22,C002,0,57.4
2023-01-22,C003,0,83.5
2023-01-23,C001,1,54.8
2023-01-23,C002,1,64.1
2023-01-23,C003,0,85.2
2023-01-24,C001,0,44.9
2023-01-24,C002,1,62.9
2023-01-24,C003,0,62.8
2023-01-25,C001,0,63.3
2023-01-25,C002,0,62.7
2023-01-25,C003,0,71.3
2023-01-26,C001,0,71.8
2023-01-26,C002,0,60.7
2023-01-26,C003,0,56.8
2023-01-27,C001,1,56.2
2023-01-27,C002,0,33.1
2023-01-27,C003,0,76.0
2023-01-28,C001,1,36.5
2023-01-28,C002,1,45.2
2023-01-28,C003,0,53.4
2023-01-29,C001,0,47.0
2023-01-29,C002,0,95.2
2023-01-29,C003,0,53.9
2023-01-30,C001,0,43.8
2023-01-30,C002,1,51.3
2023-01-30,C003,0,54.5
2023-01-31,C001,0,56.9
2023-01-31,C002,0,67.7
2023-01-31,C003,0,54.1
2023-02-01,C001,0,56.9
2023-02-01,C002,0,68.0
2023-02-01,C003,0,84.3
2023-02-02,C001,1,72.2
2023-02-02,C002,0,69.1
2023-02-02,C003,0,45.7
2023-02-03,C001,0,55.8
2023-02-03,C002,0,70.3
2023-02-03,C003,0,71.2
2023-02-04,C001,0,52.8
2023-02-04,C002,0,53.6
2023-02-04,C003,0,62.5
2023-02-05,C001,1,58.3
2023-02-05,C002,0,51.2
2023-02-05,C003,0,35.1
2023-02-06,C001,0,79.0
2023-02-06,C002,0,101.7
2023-02-06,C003,1,64.7
2023-02-07,C001,0,66.3
2023-02-07,C002,0,56.4
2023-02-07,C003,1,54.1
2023-02-08,C001,0,77.1
2023-02-08,C002,0,94.5
2023-02-08,C003,0,53.3
2023-02-09,C001,0,58.0
2023-02-09,C002,0,53.8
2023-02-09,C003,0,74.8
2023-02-10,C001,0,47.9
2023-02-10,C002,1,55.5
2023-02-10,C003,1,60.1
2023-02-11,C001,0,65.4
2023-02-11,C002,0,82.4
2023-02-11,C003,1,77.0
2023-02-12,C001,0,67.3
2023-02-12,C002,0,74.4
2023-02-12,C003,1,70.8
2023-02-13,C001,1,80.3
2023-02-13,C002,0,84.3
2023-02-13,C003,0,81.1
2023-02-14,C001,1,64.5
2023-02-14,C002,1,68.3
2023-02-14,C003,0,59.8
2023-02-15,C001,0,69.7
2023-02-15,C002,0,62.0
2023-02-15,C003,1,88.3
2023-02-16,C001,0,64.9
2023-02-16,C002,1,74.1
2023-02-16,C003,0,59.3
2023-02-17,C001,0,77.2
2023-02-17,C002,0,54.3
2023-02-17,C003,0,64.0
2023-02-18,C001,0,59.2
2023-02-18,C002,0,62.4
2023-02-18,C003,0,51.1
2023-02-19,C001,0,78.5
2023-02-19,C002,0,70.0
2023-02-19,C003,0,24.9
2023-02-20,C001,0,76.6
2023-02-20,C002,0,75.3
2023-02-20,C003,0,46.5
2023-02-21,C001,0,67.7
2023-02-21,C002,0,58.6
2023-02-21,C003,1,55.4
2023-02-22,C001,0,66.0
2023-02-22,C002,0,68.8
2023-02-22,C003,0,25.9
2023-02-23,C001,0,69.6
2023-02-23,C002,0,55.9
2023-02-23,C003,0,65.5
2023-02-24,C001,1,79.6
2023-02-24,C002,0,67.6
2023-02-24,C003,0,42.4
2023-02-25,C001,1,74.8
2023-02-25,C002,0,62.1
2023-02-25,C003,1,55.4
2023-02-26,C001,0,56.9
2023-02-26,C002,1,36.3
2023-02-26,C003,0,69.1
2023-02-27,C001,0,60.8
2023-02-27,C002,0,58.0
2023-02-27,C003,0,31.7
2023-02-28,C001,0,67.3
2023-02-28,C002,0,57.8
2023-02-28,C003,0,65.1
2023-03-01,C001,1,83.4
2023-03-01,C002,1,53.8
2023-03-01,C003,0,45.0
2023-03-02,C001,1,71.6
2023-03-02,C002,1,67.5
2023-03-02,C003,0,45.7
2023-03-03,C001,1,51.5
2023-03-03,C002,0,47.0
2023-03-03,C003,0,62.2
2023-03-04,C001,0,70.2
2023-03-04,C002,0,88.4
2023-03-04,C003,0,44.8
2023-03-05,C001,0,47.6
2023-03-05,C002,0,58.4
2023-03-05,C003,0,49.2
2023-03-06,C001,0,57.3
2023-03-06,C002,0,51.5
2023-03-06,C003,0,80.9
2023-03-07,C001,0,71.2
2023-03-07,C002,1,75.6
2023-03-07,C003,1,68.0
2023-03-08,C001,0,39.6
2023-03-08,C002,0,41.2
2023-03-08,C003,0,68.0
2023-03-09,C001,0,42.0
2023-03-09,C002,0,55.1
2023-03-09,C003,0,92.2
2023-03-10,C001,0,62.9
2023-03-10,C002,1,56.3
2023-03-10,C003,0,85.1
2023-03-11,C001,0,57.7
2023-03-11,C002,0,55.3
2023-03-11,C003,0,78.2
2023-03-12,C001,1,35.6
2023-03-12,C002,0,42.2
2023-03-12,C003,1,61.3
2023-03-13,C001,0,64.6
2023-03-13,C002,0,46.2
2023-03-13,C003,1,30.3
2023-03-14,C001,0,63.0
2023-03-14,C002,0,28.3
2023-03-14,C003,1,51.8
2023-03-15,C001,0,45.8
2023-03-15,C002,1,46.2
2023-03-15,C003,0,74.6
2023-03-16,C001,0,94.1
2023-03-16,C002,0,48.8
2023-03-16,C003,1,28.3
2023-03-17,C001,0,86.4
2023-03-17,C002,1,71.3
2023-03-17,C003,0,44.2
2023-03-18,C001,0,65.0
2023-03-18,C002,0,54.5
2023-03-18,C003,0,79.5
2023-03-19,C001,0,59.3
2023-03-19,C002,0,71.1
2023-03-19,C003,1,79.6
2023-03-20,C001,0,54.8
2023-03-20,C002,0,62.1
2023-03-20,C003,0,50.7
2023-03-21,C001,1,33.8
2023-03-21,C002,1,60.1
2023-03-21,C003,0,66.0
2023-03-22,C001,0,62.4
2023-03-22,C002,1,28.9
2023-03-22,C003,0,65.8
2023-03-23,C001,0,48.8
2023-03-23,C002,0,59.2
2023-03-23,C003,0,49.2
2023-03-24,C001,0,71.9
2023-03-24,C002,0,40.1
2023-03-24,C003,0,58.9
2023-03-25,C001,1,71.1
2023-03-25,C002,0,93.3
2023-03-25,C003,0,46.6
2023-03-26,C001,1,33.0
2023-03-26,C002,0,61.1
2023-03-26,C003,1,52.0
2023-03-27,C001,1,30.9
2023-03-27,C002,0,87.6
2023-03-27,C003,0,31.2
2023-03-28,C001,0,29.6
2023-03-28,C002,0,49.2
2023-03-28,C003,0,31.3
2023-03-29,C001,0,35.6
2023-03-29,C002,1,65.3
2023-03-29,C003,1,43.1
2023-03-30,C001,0,84.5
2023-03-30,C002,0,50.7
2023-03-30,C003,0,75.5
2023-03-31,C001,0,74.8
2023-03-31,C002,0,75.1
2023-03-31,C003,0,49.4
2023-04-01,C001,0,46.4
2023-04-01,C002,0,47.1
2023-04-01,C003,1,57.8
2023-04-02,C001,1,45.7
2023-04-02,C002,0,38.0
2023-04-02,C003,0,55.6
2023-04-03,C001,1,70.8
2023-04-03,C002,0,71.9
2023-04-03,C003,0,26.9
2023-04-04,C001,1,68.6
2023-04-04,C002,1,55.4
2023-04-04,C003,0,67.5
2023-04-05,C001,0,41.9
2023-04-05,C002,0,63.9
2023-04-05,C003,0,73.2
2023-04-06,C001,0,84.4
2023-04-06,C002,0,65.5
2023-04-06,C003,0,76.1
2023-04-07,C001,0,61.2
2023-04-07,C002,0,62.8
2023-04-07,C003,0,84.2
2023-04-08,C001,0,60.1
2023-04-08,C002,1,37.0
2023-04-08,C003,0,40.7
2023-04-09,C001,0,42.6
2023-04-09,C002,0,55.4
2023-04-09,C003,0,98.6
2023-04-10,C001,0,81.1
2023-04-10,C002,0,43.8
2023-04-10,C003,1,47.9
2023-04-11,C001,0,59.1
2023-04-11,C002,0,57.6
2023-04-11,C003,0,50.5
2023-04-12,C001,1,62.5
2023-04-12,C002,0,74.6
2023-04-12,C003,0,47.5
2023-04-13,C001,1,65.0
2023-04-13,C002,0,86.3
2023-04-13,C003,0,50.0
2023-04-14,C001,0,51.7
2023-04-14,C002,0,35.6
2023-04-14,C003,0,51.5
2023-04-15,C001,0,79.5
2023-04-15,C002,0,60.8
2023-04-15,C003,1,36.3
2023-04-16,C001,0,41.9
2023-04-16,C002,0,77.4
2023-04-16,C003,0,70.7
2023-04-17,C001,0,42.9
2023-04-17,C002,0,69.2
2023-04-17,C003,0,76.8
2023-04-18,C001,0,41.7
2023-04-18,C002,0,37.4
2023-04-18,C003,0,75.2
2023-04-19,C001,0,48.6
2023-04-19,C002,0,67.0
2023-04-19,C003,0,40.1
2023-04-20,C001,0,80.2
2023-04-20,C002,0,87.6
2023-04-20,C003,0,35.9
2023-04-21,C001,0,78.1
2023-04-21,C002,0,44.8
2023-04-21,C003,1,28.6
2023-04-22,C001,0,24.4
2023-04-22,C002,0,84.2
2023-04-22,C003,0,24.3
2023-04-23,C001,1,65.2
2023-04-23,C002,0,44.7
2023-04-23,C003,0,57.5
2023-04-24,C001,0,47.9
2023-04-24,C002,0,58.6
2023-04-24,C003,0,92.6
2023-04-25,C001,0,66.1
2023-04-25,C002,0,41.3
2023-04-25,C003,0,53.3
2023-04-26,C001,0,59.7
2023-04-26,C002,1,74.2
2023-04-26,C003,0,73.5
2023-04-27,C001,1,55.9
2023-04-27,C002,0,49.5
2023-04-27,C003,0,42.4
2023-04-28,C001,0,78.9
2023-04-28,C002,0,61.7
2023-04-28,C003,0,58.5
2023-04-29,C001,0,79.3
2023-04-29,C002,0,43.9
2023-04-29,C003,0,49.3
2023-04-30,C001,0,54.3
2023-04-30,C002,0,61.5
2023-04-30,C003,0,65.1
2023-05-01,C001,0,68.2
2023-05-01,C002,0,83.5
2023-05-01,C003,0,79.4
2023-05-02,C001,0,75.1
2023-05-02,C002,0,51.4
2023-05-02,C003,0,43.9
2023-05-03,C001,0,89.8
2023-05-03,C002,1,54.6
2023-05-03,C003,0,50.0
2023-05-04,C001,0,62.9
2023-05-04,C002,0,51.6
2023-05-04,C003,1,52.3
2023-05-05,C001,0,54.4
2023-05-05,C002,0,62.7
2023-05-05,C003,0,53.3
2023-05-06,C001,0,64.9
2023-05-06,C002,1,68.3
2023-05-06,C003,1,44.8
2023-05-07,C001,0,57.6
2023-05-07,C002,1,53.0
2023-05-07,C003,0,50.0
2023-05-08,C001,0,61.8
2023-05-08,C002,0,46.6
2023-05-08,C003,0,62.9
2023-05-09,C001,0,61.1
2023-05-09,C002,0,63.8
2023-05-09,C003,0,70.8
2023-05-10,C001,0,50.3
2023-05-10,C002,1,63.5
2023-05-10,C003,0,57.0
2023-05-11,C001,1,70.8
2023-05-11,C002,1,47.9
2023-05-11,C003,0,36.1
2023-05-12,C001,0,54.1
2023-05-12,C002,0,30.6
2023-05-12,C003,0,64.7
2023-05-13,C001,0,70.7
2023-05-13,C002,0,50.8
2023-05-13,C003,0,44.1
2023-05-14,C001,1,63.5
2023-05-14,C002,0,28.7
2023-05-14,C003,0,73.4
2023-05-15,C001,0,73.0
2023-05-15,C002,0,65.1
2023-05-15,C003,0,60.8
2023-05-16,C001,0,68.8
2023-05-16,C002,0,54.9
2023-05-16,C003,0,44.9
2023-05-17,C001,0,58.4
2023-05-17,C002,0,67.4
2023-05-17,C003,0,61.6
2023-05-18,C001,0,70.4
2023-05-18,C002,0,80.3
2023-05-18,C003,0,48.1
2023-05-19,C001,1,44.8
2023-05-19,C002,0,74.2
2023-05-19,C003,1,87.9
2023-05-20,C001,1,73.7
2023-05-20,C002,0,38.3
2023-05-20,C003,0,39.9
2023-05-21,C001,1,72.3
2023-05-21,C002,0,66.9
2023-05-21,C003,0,56.5
2023-05-22,C001,0,62.0
2023-05-22,C002,0,37.5
2023-05-22,C003,0,95.4
2023-05-23,C001,0,82.6
2023-05-23,C002,0,47.4
2023-05-23,C003,1,81.1
2023-05-24,C001,0,41.0
2023-05-24,C002,0,58.6
