date,center_id,sku_id,inbound_volume,outbound_volume
2022-09-26,C002,SKU008,42,106
2022-09-26,C002,SKU009,147,42
2022-09-26,C002,SKU010,71,104
2022-09-26,C002,SKU011,95,106
2022-09-26,C002,SKU012,122,95
2022-09-26,C002,SKU013,152,108
2022-09-26,C002,SKU014,60,107
2022-09-26,C002,SKU015,99,103
2022-09-26,C002,SKU016,135,130
2022-09-26,C002,SKU017,102,110
2022-09-26,C002,SKU018,67,78
2022-09-26,C002,SKU019,83,115
2022-09-26,C002,SKU020,151,169
2022-09-26,C003,SKU001,125,118
2022-09-26,C003,SKU002,48,45
2022-09-26,C003,SKU003,73,58
2022-09-26,C003,SKU004,115,133
2022-09-26,C003,SKU005,100,73
2022-09-26,C003,SKU006,109,72
2022-09-26,C003,SKU007,83,85
2022-09-26,C003,SKU008,111,48
2022-09-26,C003,SKU009,39,68
2022-09-26,C003,SKU010,115,58
2022-09-26,C003,SKU011,155,111
2022-09-26,C003,SKU012,120,111
2022-09-26,C003,SKU013,112,102
2022-09-26,C003,SKU014,137,115
2022-09-26,C003,SKU015,109,138
2022-09-26,C003,SKU016,102,78
2022-09-26,C003,SKU017,55,71
2022-09-26,C003,SKU018,136,89
2022-09-26,C003,SKU019,114,92
2022-09-26,C003,SKU020,63,82
2022-09-27,C001,SKU001,74,79
2022-09-27,C001,SKU002,73,102
2022-09-27,C001,SKU003,124,90
2022-09-27,C001,SKU004,40,56
2022-09-27,C001,SKU005,119,71
2022-09-27,C001,SKU006,77,91
2022-09-27,C001,SKU007,76,36
2022-09-27,C001,SKU008,72,79
2022-09-27,C001,SKU009,83,107
2022-09-27,C001,SKU010,102,90
2022-09-27,C001,SKU011,134,50
2022-09-27,C001,SKU012,146,131
2022-09-27,C001,SKU013,96,80
2022-09-27,C001,SKU014,140,83
2022-09-27,C001,SKU015,110,96
2022-09-27,C001,SKU016,114,62
2022-09-27,C001,SKU017,113,67
2022-09-27,C001,SKU018,82,113
2022-09-27,C001,SKU019,84,74
2022-09-27,C001,SKU020,106,123
2022-09-27,C002,SKU001,172,118
2022-09-27,C002,SKU002,133,89
2022-09-27,C002,SKU003,176,94
2022-09-27,C002,SKU004,98,99
2022-09-27,C002,SKU005,107,57
2022-09-27,C002,SKU006,79,99
2022-09-27,C002,SKU007,76,106
2022-09-27,C002,SKU008,101,113
2022-09-27,C002,SKU009,96,102
2022-09-27,C002,SKU010,45,49
2022-09-27,C002,SKU011,75,97
2022-09-27,C002,SKU012,76,108
2022-09-27,C002,SKU013,111,78
2022-09-27,C002,SKU014,106,78
2022-09-27,C002,SKU015,109,77
2022-09-27,C002,SKU016,111,124
2022-09-27,C002,SKU017,62,72
2022-09-27,C002,SKU018,80,97
2022-09-27,C002,SKU019,125,46
2022-09-27,C002,SKU020,94,90
2022-09-27,C003,SKU001,126,67
2022-09-27,C003,SKU002,121,97
2022-09-27,C003,SKU003,153,144
2022-09-27,C003,SKU004,123,83
2022-09-27,C003,SKU005,114,104
2022-09-27,C003,SKU006,115,100
2022-09-27,C003,SKU007,116,116
2022-09-27,C003,SKU008,165,44
2022-09-27,C003,SKU009,138,93
2022-09-27,C003,SKU010,76,56
2022-09-27,C003,SKU011,109,90
2022-09-27,C003,SKU012,67,89
2022-09-27,C003,SKU013,131,128
2022-09-27,C003,SKU014,103,93
2022-09-27,C003,SKU015,118,119
2022-09-27,C003,SKU016,105,98
2022-09-27,C003,SKU017,88,86
2022-09-27,C003,SKU018,80,64
2022-09-27,C003,SKU019,63,68
2022-09-27,C003,SKU020,72,97
2022-09-28,C001,SKU001,113,79
2022-09-28,C001,SKU002,74,143
2022-09-28,C001,SKU003,86,75
2022-09-28,C001,SKU004,52,102
2022-09-28,C001,SKU005,154,85
2022-09-28,C001,SKU006,89,96
2022-09-28,C001,SKU007,109,27
2022-09-28,C001,SKU008,119,136
2022-09-28,C001,SKU009,101,87
2022-09-28,C001,SKU010,123,106
2022-09-28,C001,SKU011,105,109
2022-09-28,C001,SKU012,124,60
2022-09-28,C001,SKU013,65,57
2022-09-28,C001,SKU014,54,110
2022-09-28,C001,SKU015,124,101
2022-09-28,C001,SKU016,149,82
2022-09-28,C001,SKU017,79,93
2022-09-28,C001,SKU018,134,75
2022-09-28,C001,SKU019,158,88
2022-09-28,C001,SKU020,115,94
2022-09-28,C002,SKU001,88,112
2022-09-28,C002,SKU002,0,81
2022-09-28,C002,SKU003,123,53
2022-09-28,C002,SKU004,78,77
2022-09-28,C002,SKU005,90,74
2022-09-28,C002,SKU006,69,88
2022-09-28,C002,SKU007,124,99
2022-09-28,C002,SKU008,130,84
2022-09-28,C002,SKU009,137,58
2022-09-28,C002,SKU010,139,117
2022-09-28,C002,SKU011,52,101
2022-09-28,C002,SKU012,96,87
2022-09-28,C002,SKU013,101,74
2022-09-28,C002,SKU014,128,90
2022-09-28,C002,SKU015,66,89
2022-09-28,C002,SKU016,85,105
2022-09-28,C002,SKU017,60,140
2022-09-28,C002,SKU018,103,59
2022-09-28,C002,SKU019,93,77
2022-09-28,C002,SKU020,76,100
2022-09-28,C003,SKU001,166,136
2022-09-28,C003,SKU002,106,70
2022-09-28,C003,SKU003,108,108
2022-09-28,C003,SKU004,106,108
2022-09-28,C003,SKU005,113,97
2022-09-28,C003,SKU006,63,86
2022-09-28,C003,SKU007,157,102
2022-09-28,C003,SKU008,135,140
2022-09-28,C003,SKU009,64,154
2022-09-28,C003,SKU010,129,119
2022-09-28,C003,SKU011,79,108
2022-09-28,C003,SKU012,75,93
2022-09-28,C003,SKU013,110,84
2022-09-28,C003,SKU014,134,77
2022-09-28,C003,SKU015,39,83
2022-09-28,C003,SKU016,137,151
2022-09-28,C003,SKU017,139,116
2022-09-28,C003,SKU018,88,147
2022-09-28,C003,SKU019,120,108
2022-09-28,C003,SKU020,118,61
2022-09-29,C001,SKU001,111,53
2022-09-29,C001,SKU002,124,98
2022-09-29,C001,SKU003,81,118
2022-09-29,C001,SKU004,89,81
2022-09-29,C001,SKU005,116,89
2022-09-29,C001,SKU006,107,115
2022-09-29,C001,SKU007,77,69
2022-09-29,C001,SKU008,93,88
2022-09-29,C001,SKU009,119,138
2022-09-29,C001,SKU010,98,90
2022-09-29,C001,SKU011,80,70
2022-09-29,C001,SKU012,120,90
2022-09-29,C001,SKU013,137,118
2022-09-29,C001,SKU014,126,53
2022-09-29,C001,SKU015,120,66
2022-09-29,C001,SKU016,43,95
2022-09-29,C001,SKU017,140,107
2022-09-29,C001,SKU018,73,159
2022-09-29,C001,SKU019,124,68
2022-09-29,C001,SKU020,38,84
2022-09-29,C002,SKU001,41,64
2022-09-29,C002,SKU002,49,71
2022-09-29,C002,SKU003,83,68
2022-09-29,C002,SKU004,169,85
2022-09-29,C002,SKU005,139,104
2022-09-29,C002,SKU006,93,78
2022-09-29,C002,SKU007,140,64
2022-09-29,C002,SKU008,81,73
2022-09-29,C002,SKU009,102,67
2022-09-29,C002,SKU010,128,116
2022-09-29,C002,SKU011,78,103
2022-09-29,C002,SKU012,74,94
2022-09-29,C002,SKU013,135,92
2022-09-29,C002,SKU014,96,147
2022-09-29,C002,SKU015,110,68
2022-09-29,C002,SKU016,72,146
2022-09-29,C002,SKU017,77,72
2022-09-29,C002,SKU018,100,108
2022-09-29,C002,SKU019,62,83
2022-09-29,C002,SKU020,59,86
2022-09-29,C003,SKU001,124,83
2022-09-29,C003,SKU002,159,68
2022-09-29,C003,SKU003,106,122
2022-09-29,C003,SKU004,130,156
2022-09-29,C003,SKU005,109,67
2022-09-29,C003,SKU006,102,69
2022-09-29,C003,SKU007,103,120
2022-09-29,C003,SKU008,120,87
2022-09-29,C003,SKU009,79,98
2022-09-29,C003,SKU010,115,58
2022-09-29,C003,SKU011,69,82
2022-09-29,C003,SKU012,60,44
2022-09-29,C003,SKU013,69,99
2022-09-29,C003,SKU014,103,78
2022-09-29,C003,SKU015,71,99
2022-09-29,C003,SKU016,109,121
2022-09-29,C003,SKU017,24,46
2022-09-29,C003,SKU018,128,101
2022-09-29,C003,SKU019,128,67
2022-09-29,C003,SKU020,88,58
2022-09-30,C001,SKU001,29,93
2022-09-30,C001,SKU002,142,85
2022-09-30,C001,SKU003,78,62
2022-09-30,C001,SKU004,133,92
2022-09-30,C001,SKU005,103,53
2022-09-30,C001,SKU006,72,108
2022-09-30,C001,SKU007,84,73
2022-09-30,C001,SKU008,175,91
2022-09-30,C001,SKU009,94,86
2022-09-30,C001,SKU010,79,88
2022-09-30,C001,SKU011,158,100
2022-09-30,C001,SKU012,52,79
2022-09-30,C001,SKU013,103,52
2022-09-30,C001,SKU014,85,65
2022-09-30,C001,SKU015,88,91
2022-09-30,C001,SKU016,120,61
2022-09-30,C001,SKU017,97,81
2022-09-30,C001,SKU018,93,69
2022-09-30,C001,SKU019,98,102
2022-09-30,C001,SKU020,58,133
2022-09-30,C002,SKU001,128,50
2022-09-30,C002,SKU002,143,127
2022-09-30,C002,SKU003,84,95
2022-09-30,C002,SKU004,102,55
2022-09-30,C002,SKU005,130,42
2022-09-30,C002,SKU006,108,129
2022-09-30,C002,SKU007,49,82
2022-09-30,C002,SKU008,134,100
2022-09-30,C002,SKU009,125,72
2022-09-30,C002,SKU010,71,85
2022-09-30,C002,SKU011,107,104
2022-09-30,C002,SKU012,113,114
2022-09-30,C002,SKU013,103,63
2022-09-30,C002,SKU014,59,108
2022-09-30,C002,SKU015,130,139
2022-09-30,C002,SKU016,172,114
2022-09-30,C002,SKU017,110,79
2022-09-30,C002,SKU018,73,91
2022-09-30,C002,SKU019,96,137
2022-09-30,C002,SKU020,117,84
2022-09-30,C003,SKU001,73,103
2022-09-30,C003,SKU002,104,78
2022-09-30,C003,SKU003,79,103
2022-09-30,C003,SKU004,87,81
2022-09-30,C003,SKU005,85,160
2022-09-30,C003,SKU006,104,69
2022-09-30,C003,SKU007,22,48
2022-09-30,C003,SKU008,91,132
2022-09-30,C003,SKU009,168,84
2022-09-30,C003,SKU010,110,85
2022-09-30,C003,SKU011,113,83
2022-09-30,C003,SKU012,83,73
2022-09-30,C003,SKU013,121,122
2022-09-30,C003,SKU014,86,108
2022-09-30,C003,SKU015,104,80
2022-09-30,C003,SKU016,120,123
2022-09-30,C003,SKU017,75,81
2022-09-30,C003,SKU018,144,88
2022-09-30,C003,SKU019,76,94
2022-09-30,C003,SKU020,100,116
2022-10-01,C001,SKU001,98,89
2022-10-01,C001,SKU002,98,94
2022-10-01,C001,SKU003,145,108
2022-10-01,C001,SKU004,68,97
2022-10-01,C001,SKU005,110,99
2022-10-01,C001,SKU006,55,93
2022-10-01,C001,SKU007,82,52
2022-10-01,C001,SKU008,136,82
2022-10-01,C001,SKU009,91,112
2022-10-01,C001,SKU010,130,83
2022-10-01,C001,SKU011,100,64
2022-10-01,C001,SKU012,71,122
2022-10-01,C001,SKU013,101,114
2022-10-01,C001,SKU014,95,100
2022-10-01,C001,SKU015,47,111
2022-10-01,C001,SKU016,99,78
2022-10-01,C001,SKU017,118,114
2022-10-01,C001,SKU018,87,60
2022-10-01,C001,SKU019,149,84
2022-10-01,C001,SKU020,42,79
2022-10-01,C002,SKU001,113,87
2022-10-01,C002,SKU002,96,81
2022-10-01,C002,SKU003,87,58
2022-10-01,C002,SKU004,61,99
2022-10-01,C002,SKU005,136,83
2022-10-01,C002,SKU006,141,117
2022-10-01,C002,SKU007,96,105
2022-10-01,C002,SKU008,114,77
2022-10-01,C002,SKU009,35,93
2022-10-01,C002,SKU010,121,76
2022-10-01,C002,SKU011,160,115
2022-10-01,C002,SKU012,55,85
2022-10-01,C002,SKU013,74,80
2022-10-01,C002,SKU014,119,83
2022-10-01,C002,SKU015,82,92
2022-10-01,C002,SKU016,122,108
2022-10-01,C002,SKU017,118,124
2022-10-01,C002,SKU018,97,80
2022-10-01,C002,SKU019,95,69
2022-10-01,C002,SKU020,75,108
2022-10-01,C003,SKU001,124,23
2022-10-01,C003,SKU002,128,79
2022-10-01,C003,SKU003,81,81
2022-10-01,C003,SKU004,62,85
2022-10-01,C003,SKU005,157,51
2022-10-01,C003,SKU006,118,114
2022-10-01,C003,SKU007,117,128
2022-10-01,C003,SKU008,129,106
2022-10-01,C003,SKU009,131,114
2022-10-01,C003,SKU010,89,105
2022-10-01,C003,SKU011,91,56
2022-10-01,C003,SKU012,155,76
2022-10-01,C003,SKU013,132,103
2022-10-01,C003,SKU014,73,70
2022-10-01,C003,SKU015,111,99
2022-10-01,C003,SKU016,88,50
2022-10-01,C003,SKU017,124,16
2022-10-01,C003,SKU018,110,118
2022-10-01,C003,SKU019,44,93
2022-10-01,C003,SKU020,88,94
2022-10-02,C001,SKU001,129,56
2022-10-02,C001,SKU002,93,85
2022-10-02,C001,SKU003,41,104
2022-10-02,C001,SKU004,148,106
2022-10-02,C001,SKU005,103,112
2022-10-02,C001,SKU006,82,67
2022-10-02,C001,SKU007,115,95
2022-10-02,C001,SKU008,109,68
2022-10-02,C001,SKU009,54,64
2022-10-02,C001,SKU010,74,38
2022-10-02,C001,SKU011,114,57
2022-10-02,C001,SKU012,59,83
2022-10-02,C001,SKU013,72,50
2022-10-02,C001,SKU014,55,103
2022-10-02,C001,SKU015,89,52
2022-10-02,C001,SKU016,143,72
2022-10-02,C001,SKU017,115,87
2022-10-02,C001,SKU018,102,90
2022-10-02,C001,SKU019,58,146
2022-10-02,C001,SKU020,77,110
2022-10-02,C002,SKU001,76,62
2022-10-02,C002,SKU002,141,128
2022-10-02,C002,SKU003,113,110
2022-10-02,C002,SKU004,62,106
2022-10-02,C002,SKU005,119,100
2022-10-02,C002,SKU006,149,32
2022-10-02,C002,SKU007,94,127
2022-10-02,C002,SKU008,66,106
2022-10-02,C002,SKU009,85,92
2022-10-02,C002,SKU010,68,146
2022-10-02,C002,SKU011,65,86
2022-10-02,C002,SKU012,92,116
2022-10-02,C002,SKU013,102,50
2022-10-02,C002,SKU014,80,35
2022-10-02,C002,SKU015,102,134
2022-10-02,C002,SKU016,94,98
2022-10-02,C002,SKU017,133,72
2022-10-02,C002,SKU018,132,137
2022-10-02,C002,SKU019,46,118
2022-10-02,C002,SKU020,55,70
2022-10-02,C003,SKU001,133,98
2022-10-02,C003,SKU002,86,145
2022-10-02,C003,SKU003,90,117
2022-10-02,C003,SKU004,90,101
2022-10-02,C003,SKU005,114,92
2022-10-02,C003,SKU006,57,96
2022-10-02,C003,SKU007,82,78
2022-10-02,C003,SKU008,117,103
2022-10-02,C003,SKU009,77,95
2022-10-02,C003,SKU010,100,68
2022-10-02,C003,SKU011,75,70
2022-10-02,C003,SKU012,99,82
2022-10-02,C003,SKU013,106,68
2022-10-02,C003,SKU014,94,87
2022-10-02,C003,SKU015,109,126
2022-10-02,C003,SKU016,132,88
2022-10-02,C003,SKU017,52,77
2022-10-02,C003,SKU018,127,88
2022-10-02,C003,SKU019,62,84
2022-10-02,C003,SKU020,85,121
2022-10-03,C001,SKU001,82,100
2022-10-03,C001,SKU002,120,59
2022-10-03,C001,SKU003,77,79
2022-10-03,C001,SKU004,104,75
2022-10-03,C001,SKU005,58,64
2022-10-03,C001,SKU006,128,141
2022-10-03,C001,SKU007,109,116
2022-10-03,C001,SKU008,110,107
2022-10-03,C001,SKU009,122,106
2022-10-03,C001,SKU010,110,93
2022-10-03,C001,SKU011,87,103
2022-10-03,C001,SKU012,109,67
2022-10-03,C001,SKU013,135,114
2022-10-03,C001,SKU014,105,119
2022-10-03,C001,SKU015,121,78
2022-10-03,C001,SKU016,45,43
2022-10-03,C001,SKU017,137,89
2022-10-03,C001,SKU018,88,73
2022-10-03,C001,SKU019,101,112
2022-10-03,C001,SKU020,75,92
2022-10-03,C002,SKU001,179,135
2022-10-03,C002,SKU002,33,44
2022-10-03,C002,SKU003,154,112
2022-10-03,C002,SKU004,101,103
2022-10-03,C002,SKU005,90,73
2022-10-03,C002,SKU006,121,87
2022-10-03,C002,SKU007,125,76
2022-10-03,C002,SKU008,121,97
2022-10-03,C002,SKU009,59,126
2022-10-03,C002,SKU010,57,123
2022-10-03,C002,SKU011,113,106
2022-10-03,C002,SKU012,85,80
2022-10-03,C002,SKU013,100,57
2022-10-03,C002,SKU014,117,81
2022-10-03,C002,SKU015,36,137
2022-10-03,C002,SKU016,107,98
2022-10-03,C002,SKU017,79,98
2022-10-03,C002,SKU018,122,53
2022-10-03,C002,SKU019,118,63
2022-10-03,C002,SKU020,61,67
2022-10-03,C003,SKU001,163,109
2022-10-03,C003,SKU002,99,132
2022-10-03,C003,SKU003,72,64
2022-10-03,C003,SKU004,72,136
2022-10-03,C003,SKU005,126,69
2022-10-03,C003,SKU006,79,97
2022-10-03,C003,SKU007,65,85
2022-10-03,C003,SKU008,70,88
2022-10-03,C003,SKU009,124,133
2022-10-03,C003,SKU010,53,104
2022-10-03,C003,SKU011,120,84
2022-10-03,C003,SKU012,82,75
2022-10-03,C003,SKU013,44,109
2022-10-03,C003,SKU014,77,48
2022-10-03,C003,SKU015,109,97
2022-10-03,C003,SKU016,125,135
2022-10-03,C003,SKU017,101,82
2022-10-03,C003,SKU018,88,82
2022-10-03,C003,SKU019,77,79
2022-10-03,C003,SKU020,78,64
2022-10-04,C001,SKU001,152,124
2022-10-04,C001,SKU002,44,97
2022-10-04,C001,SKU003,98,93
2022-10-04,C001,SKU004,56,43
2022-10-04,C001,SKU005,98,80
2022-10-04,C001,SKU006,83,84
2022-10-04,C001,SKU007,117,112
2022-10-04,C001,SKU008,70,67
2022-10-04,C001,SKU009,104,120
2022-10-04,C001,SKU010,93,93
2022-10-04,C001,SKU011,59,35
2022-10-04,C001,SKU012,169,96
2022-10-04,C001,SKU013,69,36
2022-10-04,C001,SKU014,143,66
2022-10-04,C001,SKU015,71,72
2022-10-04,C001,SKU016,104,105
2022-10-04,C001,SKU017,91,63
2022-10-04,C001,SKU018,168,77
2022-10-04,C001,SKU019,100,52
2022-10-04,C001,SKU020,117,117
2022-10-04,C002,SKU001,74,43
2022-10-04,C002,SKU002,88,137
2022-10-04,C002,SKU003,80,153
2022-10-04,C002,SKU004,83,44
2022-10-04,C002,SKU005,84,43
2022-10-04,C002,SKU006,78,99
2022-10-04,C002,SKU007,86,117
2022-10-04,C002,SKU008,83,52
2022-10-04,C002,SKU009,104,86
2022-10-04,C002,SKU010,99,58
2022-10-04,C002,SKU011,108,124
2022-10-04,C002,SKU012,60,42
2022-10-04,C002,SKU013,53,89
2022-10-04,C002,SKU014,51,98
2022-10-04,C002,SKU015,110,99
2022-10-04,C002,SKU016,177,43
2022-10-04,C002,SKU017,48,121
2022-10-04,C002,SKU018,115,118
2022-10-04,C002,SKU019,38,56
2022-10-04,C002,SKU020,129,85
2022-10-04,C003,SKU001,139,79
2022-10-04,C003,SKU002,93,147
2022-10-04,C003,SKU003,68,108
2022-10-04,C003,SKU004,52,68
2022-10-04,C003,SKU005,122,54
2022-10-04,C003,SKU006,126,84
2022-10-04,C003,SKU007,70,87
2022-10-04,C003,SKU008,82,72
2022-10-04,C003,SKU009,85,55
2022-10-04,C003,SKU010,47,36
2022-10-04,C003,SKU011,115,100
2022-10-04,C003,SKU012,76,86
2022-10-04,C003,SKU013,141,74
2022-10-04,C003,SKU014,91,138
2022-10-04,C003,SKU015,111,112
2022-10-04,C003,SKU016,121,102
2022-10-04,C003,SKU017,78,65
2022-10-04,C003,SKU018,120,103
2022-10-04,C003,SKU019,106,97
2022-10-04,C003,SKU020,76,60
2022-10-05,C001,SKU001,78,83
2022-10-05,C001,SKU002,82,129
2022-10-05,C001,SKU003,144,111
2022-10-05,C001,SKU004,136,57
2022-10-05,C001,SKU005,121,89
2022-10-05,C001,SKU006,86,82
2022-10-05,C001,SKU007,91,80
2022-10-05,C001,SKU008,81,56
2022-10-05,C001,SKU009,52,100
2022-10-05,C001,SKU010,15,138
2022-10-05,C001,SKU011,81,45
2022-10-05,C001,SKU012,115,86
2022-10-05,C001,SKU013,71,75
2022-10-05,C001,SKU014,97,117
2022-10-05,C001,SKU015,20,97
2022-10-05,C001,SKU016,149,69
2022-10-05,C001,SKU017,122,106
2022-10-05,C001,SKU018,156,95
2022-10-05,C001,SKU019,121,116
2022-10-05,C001,SKU020,118,67
2022-10-05,C002,SKU001,78,96
2022-10-05,C002,SKU002,126,98
2022-10-05,C002,SKU003,68,83
2022-10-05,C002,SKU004,58,104
2022-10-05,C002,SKU005,159,103
2022-10-05,C002,SKU006,41,92
2022-10-05,C002,SKU007,99,76
2022-10-05,C002,SKU008,38,101
2022-10-05,C002,SKU009,128,67
2022-10-05,C002,SKU010,73,82
2022-10-05,C002,SKU011,152,82
2022-10-05,C002,SKU012,77,80
2022-10-05,C002,SKU013,117,39
2022-10-05,C002,SKU014,93,81
2022-10-05,C002,SKU015,96,72
2022-10-05,C002,SKU016,60,113
2022-10-05,C002,SKU017,44,129
2022-10-05,C002,SKU018,110,107
2022-10-05,C002,SKU019,101,119
2022-10-05,C002,SKU020,116,122
2022-10-05,C003,SKU001,125,117
2022-10-05,C003,SKU002,78,80
2022-10-05,C003,SKU003,100,90
2022-10-05,C003,SKU004,117,71
2022-10-05,C003,SKU005,99,105
2022-10-05,C003,SKU006,42,116
2022-10-05,C003,SKU007,161,67
2022-10-05,C003,SKU008,144,95
2022-10-05,C003,SKU009,73,110
2022-10-05,C003,SKU010,158,79
2022-10-05,C003,SKU011,68,34
2022-10-05,C003,SKU012,95,94
2022-10-05,C003,SKU013,154,136
2022-10-05,C003,SKU014,80,110
2022-10-05,C003,SKU015,65,91
2022-10-05,C003,SKU016,96,68
2022-10-05,C003,SKU017,96,111
2022-10-05,C003,SKU018,132,86
2022-10-05,C003,SKU019,97,44
2022-10-05,C003,SKU020,108,83
2022-10-06,C001,SKU001,97,77
2022-10-06,C001,SKU002,71,68
2022-10-06,C001,SKU003,79,56
2022-10-06,C001,SKU004,108,104
2022-10-06,C001,SKU005,95,94
2022-10-06,C001,SKU006,93,118
2022-10-06,C001,SKU007,101,96
2022-10-06,C001,SKU008,124,89
2022-10-06,C001,SKU009,141,73
2022-10-06,C001,SKU010,151,85
2022-10-06,C001,SKU011,80,50
2022-10-06,C001,SKU012,126,80
2022-10-06,C001,SKU013,104,96
2022-10-06,C001,SKU014,85,116
2022-10-06,C001,SKU015,113,68
2022-10-06,C001,SKU016,59,109
2022-10-06,C001,SKU017,92,107
2022-10-06,C001,SKU018,92,95
2022-10-06,C001,SKU019,124,52
2022-10-06,C001,SKU020,150,99
2022-10-06,C002,SKU001,38,123
2022-10-06,C002,SKU002,129,85
2022-10-06,C002,SKU003,141,74
2022-10-06,C002,SKU004,96,148
2022-10-06,C002,SKU005,115,117
2022-10-06,C002,SKU006,124,55
2022-10-06,C002,SKU007,108,95
2022-10-06,C002,SKU008,135,127
2022-10-06,C002,SKU009,138,78
2022-10-06,C002,SKU010,56,102
2022-10-06,C002,SKU011,97,63
2022-10-06,C002,SKU012,79,88
2022-10-06,C002,SKU013,107,76
2022-10-06,C002,SKU014,99,88
2022-10-06,C002,SKU015,108,65
2022-10-06,C002,SKU016,79,123
2022-10-06,C002,SKU017,92,101
2022-10-06,C002,SKU018,63,119
2022-10-06,C002,SKU019,134,97
2022-10-06,C002,SKU020,81,54
2022-10-06,C003,SKU001,168,79
2022-10-06,C003,SKU002,56,75
2022-10-06,C003,SKU003,111,58
2022-10-06,C003,SKU004,82,53
2022-10-06,C003,SKU005,143,87
2022-10-06,C003,SKU006,56,67
2022-10-06,C003,SKU007,80,90
2022-10-06,C003,SKU008,72,80
2022-10-06,C003,SKU009,80,54
2022-10-06,C003,SKU010,72,70
2022-10-06,C003,SKU011,63,53
2022-10-06,C003,SKU012,82,111
2022-10-06,C003,SKU013,95,10
2022-10-06,C003,SKU014,130,72
2022-10-06,C003,SKU015,143,110
2022-10-06,C003,SKU016,90,85
2022-10-06,C003,SKU017,65,106
2022-10-06,C003,SKU018,148,71
2022-10-06,C003,SKU019,81,139
2022-10-06,C003,SKU020,102,51
2022-10-07,C001,SKU001,59,132
2022-10-07,C001,SKU002,114,63
2022-10-07,C001,SKU003,110,69
2022-10-07,C001,SKU004,42,81
2022-10-07,C001,SKU005,99,50
2022-10-07,C001,SKU006,62,64
2022-10-07,C001,SKU007,93,93
2022-10-07,C001,SKU008,56,75
2022-10-07,C001,SKU009,85,46
2022-10-07,C001,SKU010,106,104
2022-10-07,C001,SKU011,109,56
2022-10-07,C001,SKU012,117,87
2022-10-07,C001,SKU013,129,101
2022-10-07,C001,SKU014,109,82
2022-10-07,C001,SKU015,128,61
2022-10-07,C001,SKU016,62,158
2022-10-07,C001,SKU017,41,60
2022-10-07,C001,SKU018,124,49
2022-10-07,C001,SKU019,122,120
2022-10-07,C001,SKU020,140,91
2022-10-07,C002,SKU001,64,67
2022-10-07,C002,SKU002,137,43
2022-10-07,C002,SKU003,124,49
2022-10-07,C002,SKU004,97,74
2022-10-07,C002,SKU005,86,123
2022-10-07,C002,SKU006,83,116
2022-10-07,C002,SKU007,78,96
2022-10-07,C002,SKU008,96,55
2022-10-07,C002,SKU009,59,83
2022-10-07,C002,SKU010,88,106
2022-10-07,C002,SKU011,44,69
2022-10-07,C002,SKU012,112,83
2022-10-07,C002,SKU013,56,99
2022-10-07,C002,SKU014,125,65
2022-10-07,C002,SKU015,129,75
2022-10-07,C002,SKU016,89,76
2022-10-07,C002,SKU017,130,85
2022-10-07,C002,SKU018,123,77
2022-10-07,C002,SKU019,110,62
2022-10-07,C002,SKU020,130,82
2022-10-07,C003,SKU001,137,88
2022-10-07,C003,SKU002,102,147
2022-10-07,C003,SKU003,122,94
2022-10-07,C003,SKU004,63,71
2022-10-07,C003,SKU005,123,81
2022-10-07,C003,SKU006,93,62
2022-10-07,C003,SKU007,112,92
2022-10-07,C003,SKU008,121,120
2022-10-07,C003,SKU009,113,60
2022-10-07,C003,SKU010,54,108
2022-10-07,C003,SKU011,103,133
2022-10-07,C003,SKU012,100,46
2022-10-07,C003,SKU013,62,71
2022-10-07,C003,SKU014,152,119
2022-10-07,C003,SKU015,83,85
2022-10-07,C003,SKU016,59,55
2022-10-07,C003,SKU017,133,113
2022-10-07,C003,SKU018,91,136
2022-10-07,C003,SKU019,113,95
2022-10-07,C003,SKU020,106,63
2022-10-08,C001,SKU001,128,113
2022-10-08,C001,SKU002,107,62
2022-10-08,C001,SKU003,132,44
2022-10-08,C001,SKU004,76,104
2022-10-08,C001,SKU005,87,65
2022-10-08,C001,SKU006,141,118
2022-10-08,C001,SKU007,131,98
2022-10-08,C001,SKU008,101,133
2022-10-08,C001,SKU009,143,87
2022-10-08,C001,SKU010,181,86
2022-10-08,C001,SKU011,111,124
2022-10-08,C001,SKU012,111,83
2022-10-08,C001,SKU013,111,89
2022-10-08,C001,SKU014,36,115
2022-10-08,C001,SKU015,81,61
2022-10-08,C001,SKU016,136,99
2022-10-08,C001,SKU017,120,86
2022-10-08,C001,SKU018,106,82
2022-10-08,C001,SKU019,74,107
2022-10-08,C001,SKU020,107,133
2022-10-08,C002,SKU001,32,119
2022-10-08,C002,SKU002,88,77
2022-10-08,C002,SKU003,117,67
2022-10-08,C002,SKU004,86,104
2022-10-08,C002,SKU005,83,72
2022-10-08,C002,SKU006,78,98
2022-10-08,C002,SKU007,63,108
2022-10-08,C002,SKU008,163,90
2022-10-08,C002,SKU009,113,96
2022-10-08,C002,SKU010,71,97
2022-10-08,C002,SKU011,106,134
2022-10-08,C002,SKU012,107,121
2022-10-08,C002,SKU013,112,77
2022-10-08,C002,SKU014,64,97
2022-10-08,C002,SKU015,122,87
2022-10-08,C002,SKU016,81,125
2022-10-08,C002,SKU017,86,61
2022-10-08,C002,SKU018,98,91
2022-10-08,C002,SKU019,77,87
2022-10-08,C002,SKU020,49,100
2022-10-08,C003,SKU001,68,80
2022-10-08,C003,SKU002,79,125
